@ref(networkElement)|@const(IpagSlot)class
@index(PE_Slot)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|slot_number|slot_name
12.82.0.93/4|12.82.0.93/4|12.82.0.93/4|||OEW-VPLS|true||4|
12.82.92.13/0|12.82.92.13/0|12.82.92.13/0|||OEW-VPLS|true||0|
12.82.72.30/2|12.82.72.30/2|12.82.72.30/2|||OEW-SROUTER|true||2|
12.122.122.35/11|12.122.122.35/11|12.122.122.35/11|||OEW-VPLS|true||11|
165.87.65.88/5|165.87.65.88/5|165.87.65.88/5|||OEW-SROUTER|true||5|
172.21.197.230/7|172.21.197.230/7|172.21.197.230/7|||OEW-SROUTER|true||7|
12.122.122.103/7|12.122.122.103/7|12.122.122.103/7|||OEW-VPLS|true||7|
12.83.164.87/0|12.83.164.87/0|12.83.164.87/0|||OEW-SROUTER|true||0|
12.122.126.203/4|12.122.126.203/4|12.122.126.203/4|||OEW-T640|true||4|
12.83.165.249/6|12.83.165.249/6|12.83.165.249/6|||OEW-SROUTER|true||6|
12.82.154.5/3|12.82.154.5/3|12.82.154.5/3|||OEW-VPLS|true||3|
12.82.122.3/0|12.82.122.3/0|12.82.122.3/0|||OEW-VPLS|true||0|
149.9.0.29/0|149.9.0.29/0|149.9.0.29/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.114.9/10|12.82.114.9/10|12.82.114.9/10|||OEW-VPLS|true||10|
12.82.110.14/8|12.82.110.14/8|12.82.110.14/8|||OEW-VPLS|true||8|
12.122.119.25/3|12.122.119.25/3|12.122.119.25/3|||OEW-SROUTER|true||3|
12.122.122.57/4|12.122.122.57/4|12.122.122.57/4|||OEW-VPLS|true||4|
12.122.120.239/0|12.122.120.239/0|12.122.120.239/0|||OEW-T640|true||0|
100.1.0.19/1|100.1.0.19/1|100.1.0.19/1|||OEW-SROUTER|true||1|
12.82.16.104/0|12.82.16.104/0|12.82.16.104/0|||OEW-SROUTER|true||0|
12.82.16.79/10|12.82.16.79/10|12.82.16.79/10|||OEW-VPLS|true||10|
12.122.120.237/6|12.122.120.237/6|12.122.120.237/6|||OEW-T640|true||6|
12.122.125.141/1|12.122.125.141/1|12.122.125.141/1|||OEW-T640|true||1|
12.82.88.12/1|12.82.88.12/1|12.82.88.12/1|||OEW-VPLS|true||1|
10.144.0.65/3|10.144.0.65/3|10.144.0.65/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.122.122.188/7|12.122.122.188/7|12.122.122.188/7|||OEW-VPLS|true||7|
12.82.40.99/0|12.82.40.99/0|12.82.40.99/0|||OEW-VPLS|true||0|
12.122.122.144/8|12.122.122.144/8|12.122.122.144/8|||OEW-VPLS|true||8|
12.82.104.24/3|12.82.104.24/3|12.82.104.24/3|||OEW-SROUTER|true||3|
12.82.40.98/2|12.82.40.98/2|12.82.40.98/2|||OEW-VPLS|true||2|
8.8.0.210/0|8.8.0.210/0|8.8.0.210/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.126.241/4|12.122.126.241/4|12.122.126.241/4|||OEW-T640|true||4|
10.0.38.121/3|10.0.38.121/3|10.0.38.121/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.122.127.39/6|12.122.127.39/6|12.122.127.39/6|||OEW-T640|true||6|
143.0.24.216/3|143.0.24.216/3|143.0.24.216/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
143.0.24.101/5|143.0.24.101/5|143.0.24.101/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.122.122.53/0|12.122.122.53/0|12.122.122.53/0|||OEW-VPLS|true||0|
12.82.128.1/7|12.82.128.1/7|12.82.128.1/7|||OEW-VPLS|true||7|
12.83.165.231/5|12.83.165.231/5|12.83.165.231/5|||OEW-SROUTER|true||5|
12.83.165.88/4|12.83.165.88/4|12.83.165.88/4|||OEW-SROUTER|true||4|
12.82.16.70/7|12.82.16.70/7|12.82.16.70/7|||OEW-VPLS|true||7|
143.0.68.240/2|143.0.68.240/2|143.0.68.240/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.83.165.165/2|12.83.165.165/2|12.83.165.165/2|||OEW-SROUTER|true||2|
12.122.120.237/1|12.122.120.237/1|12.122.120.237/1|||OEW-T640|true||1|
12.82.124.64/10|12.82.124.64/10|12.82.124.64/10|||OEW-VPLS|true||10|
12.83.165.138/4|12.83.165.138/4|12.83.165.138/4|||OEW-SROUTER|true||4|
10.144.0.147/3|10.144.0.147/3|10.144.0.147/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.122.215.48/4|12.122.215.48/4|12.122.215.48/4|||OEW-T640|true||4|
12.122.215.17/0|12.122.215.17/0|12.122.215.17/0|||OEW-T640|true||0|
172.30.182.6/7|172.30.182.6/7|172.30.182.6/7|||OEW-SROUTER|true||7|
12.122.126.121/4|12.122.126.121/4|12.122.126.121/4|||OEW-SROUTER|true||4|
12.83.164.169/1|12.83.164.169/1|12.83.164.169/1|||OEW-SROUTER|true||1|
12.82.114.16/2|12.82.114.16/2|12.82.114.16/2|||OEW-SROUTER|true||2|
12.122.122.58/7|12.122.122.58/7|12.122.122.58/7|||OEW-VPLS|true||7|
143.0.68.68/0|143.0.68.68/0|143.0.68.68/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
148.0.131.253/1|148.0.131.253/1|148.0.131.253/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.122.102/3|12.122.122.102/3|12.122.122.102/3|||OEW-VPLS|true||3|
43.91.106.23/0|43.91.106.23/0|43.91.106.23/0|||OEW-SROUTER|true||0|
12.82.144.1/0|12.82.144.1/0|12.82.144.1/0|||OEW-VPLS|true||0|
12.122.120.179/0|12.122.120.179/0|12.122.120.179/0|||OEW-T640|true||0|
12.82.148.2/7|12.82.148.2/7|12.82.148.2/7|||OEW-VPLS|true||7|
12.82.104.26/3|12.82.104.26/3|12.82.104.26/3|||OEW-SROUTER|true||3|
12.82.90.15/0|12.82.90.15/0|12.82.90.15/0|||OEW-VPLS|true||0|
12.82.88.20/2|12.82.88.20/2|12.82.88.20/2|||OEW-VPLS|true||2|
172.27.4.230/7|172.27.4.230/7|172.27.4.230/7|||OEW-SROUTER|true||7|
12.82.110.14/0|12.82.110.14/0|12.82.110.14/0|||OEW-VPLS|true||0|
12.82.118.18/2|12.82.118.18/2|12.82.118.18/2|||OEW-SROUTER|true||2|
12.82.78.12/9|12.82.78.12/9|12.82.78.12/9|||OEW-VPLS|true||9|
143.0.24.154/2|143.0.24.154/2|143.0.24.154/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.122.122.102/0|12.122.122.102/0|12.122.122.102/0|||OEW-VPLS|true||0|
165.87.208.246/5|165.87.208.246/5|165.87.208.246/5|||OEW-SROUTER|true||5|
12.83.164.51/1|12.83.164.51/1|12.83.164.51/1|||OEW-SROUTER|true||1|
12.82.80.23/2|12.82.80.23/2|12.82.80.23/2|||OEW-VPLS|true||2|
12.122.121.159/4|12.122.121.159/4|12.122.121.159/4|||OEW-VPLS|true||4|
12.122.127.36/7|12.122.127.36/7|12.122.127.36/7|||OEW-T640|true||7|
12.82.60.20/3|12.82.60.20/3|12.82.60.20/3|||OEW-SROUTER|true||3|
12.82.24.56/2|12.82.24.56/2|12.82.24.56/2|||OEW-SROUTER|true||2|
12.122.83.40/3|12.122.83.40/3|12.122.83.40/3|||OEW-SROUTER|true||3|
12.123.80.152/1|12.123.80.152/1|12.123.80.152/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.82.56.4/5|12.82.56.4/5|12.82.56.4/5|||OEW-SROUTER|true||5|
12.83.165.136/6|12.83.165.136/6|12.83.165.136/6|||OEW-SROUTER|true||6|
12.82.144.21/0|12.82.144.21/0|12.82.144.21/0|||OEW-VPLS|true||0|
12.123.80.57/2|12.123.80.57/2|12.123.80.57/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.82.24.30/7|12.82.24.30/7|12.82.24.30/7|||OEW-VPLS|true||7|
12.122.126.11/3|12.122.126.11/3|12.122.126.11/3|||OEW-T640|true||3|
165.87.208.159/2|165.87.208.159/2|165.87.208.159/2|||OEW-SROUTER|true||2|
12.82.58.3/3|12.82.58.3/3|12.82.58.3/3|||OEW-VPLS|true||3|
12.82.40.124/8|12.82.40.124/8|12.82.40.124/8|||OEW-VPLS|true||8|
12.82.8.90/10|12.82.8.90/10|12.82.8.90/10|||OEW-VPLS|true||10|
12.83.164.176/2|12.83.164.176/2|12.83.164.176/2|||OEW-SROUTER|true||2|
12.82.0.113/0|12.82.0.113/0|12.82.0.113/0|||OEW-VPLS|true||0|
12.82.110.19/0|12.82.110.19/0|12.82.110.19/0|||OEW-VPLS|true||0|
12.122.127.36/0|12.122.127.36/0|12.122.127.36/0|||OEW-T640|true||0|
12.83.165.210/1|12.83.165.210/1|12.83.165.210/1|||OEW-SROUTER|true||1|
12.122.122.60/0|12.122.122.60/0|12.122.122.60/0|||OEW-VPLS|true||0|
12.82.114.11/10|12.82.114.11/10|12.82.114.11/10|||OEW-VPLS|true||10|
8.8.0.160/1|8.8.0.160/1|8.8.0.160/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.120.103/3|12.122.120.103/3|12.122.120.103/3|||OEW-T640|true||3|
12.80.72.67/0|12.80.72.67/0|12.80.72.67/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.127.10/6|12.122.127.10/6|12.122.127.10/6|||OEW-T640|true||6|
12.122.120.182/6|12.122.120.182/6|12.122.120.182/6|||OEW-T640|true||6|
12.82.8.64/2|12.82.8.64/2|12.82.8.64/2|||OEW-SROUTER|true||2|
12.122.126.9/5|12.122.126.9/5|12.122.126.9/5|||OEW-T640|true||5|
12.80.84.13/4|12.80.84.13/4|12.80.84.13/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
12.83.165.59/2|12.83.165.59/2|12.83.165.59/2|||OEW-SROUTER|true||2|
165.87.208.211/7|165.87.208.211/7|165.87.208.211/7|||OEW-SROUTER|true||7|
12.80.72.88/2|12.80.72.88/2|12.80.72.88/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.122.126.253/5|12.122.126.253/5|12.122.126.253/5|||OEW-T640|true||5|
12.82.16.67/9|12.82.16.67/9|12.82.16.67/9|||OEW-VPLS|true||9|
12.122.119.225/3|12.122.119.225/3|12.122.119.225/3|||OEW-T640|true||3|
12.82.16.76/7|12.82.16.76/7|12.82.16.76/7|||OEW-VPLS|true||7|
12.83.165.180/1|12.83.165.180/1|12.83.165.180/1|||OEW-SROUTER|true||1|
12.82.16.91/1|12.82.16.91/1|12.82.16.91/1|||OEW-SROUTER|true||1|
12.122.122.37/3|12.122.122.37/3|12.122.122.37/3|||OEW-VPLS|true||3|
12.82.53.2/7|12.82.53.2/7|12.82.53.2/7|||OEW-VPLS|true||7|
12.82.8.80/1|12.82.8.80/1|12.82.8.80/1|||OEW-VPLS|true||1|
12.82.32.82/0|12.82.32.82/0|12.82.32.82/0|||OEW-VPLS|true||0|
68.153.6.251/0|68.153.6.251/0|68.153.6.251/0|||OEW-SROUTER|true||0|
12.82.62.6/1|12.82.62.6/1|12.82.62.6/1|||OEW-VPLS|true||1|
149.0.3.132/0|149.0.3.132/0|149.0.3.132/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.122.137/3|12.122.122.137/3|12.122.122.137/3|||OEW-VPLS|true||3|
100.1.0.30/1|100.1.0.30/1|100.1.0.30/1|||OEW-VPLS|true||1|
12.83.164.185/7|12.83.164.185/7|12.83.164.185/7|||OEW-SROUTER|true||7|
172.19.4.97/1|172.19.4.97/1|172.19.4.97/1|||OEW-SROUTER|true||1|
12.122.126.13/3|12.122.126.13/3|12.122.126.13/3|||OEW-T640|true||3|
12.122.125.77/4|12.122.125.77/4|12.122.125.77/4|||OEW-T640|true||4|
12.82.98.18/0|12.82.98.18/0|12.82.98.18/0|||OEW-VPLS|true||0|
12.82.109.15/0|12.82.109.15/0|12.82.109.15/0|||OEW-VPLS|true||0|
12.122.126.99/7|12.122.126.99/7|12.122.126.99/7|||OEW-T640|true||7|
143.0.68.84/2|143.0.68.84/2|143.0.68.84/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
165.87.208.120/7|165.87.208.120/7|165.87.208.120/7|||OEW-SROUTER|true||7|
12.82.24.84/7|12.82.24.84/7|12.82.24.84/7|||OEW-VPLS|true||7|
12.82.76.26/2|12.82.76.26/2|12.82.76.26/2|||OEW-SROUTER|true||2|
143.0.68.34/0|143.0.68.34/0|143.0.68.34/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
172.17.68.97/0|172.17.68.97/0|172.17.68.97/0|||OEW-SROUTER|true||0|
32.120.184.252/5|32.120.184.252/5|32.120.184.252/5|||OEW-SROUTER|true||5|
12.82.56.2/8|12.82.56.2/8|12.82.56.2/8|||OEW-VPLS|true||8|
12.122.124.195/4|12.122.124.195/4|12.122.124.195/4|||OEW-T640|true||4|
12.82.24.123/6|12.82.24.123/6|12.82.24.123/6|||OEW-VPLS|true||6|
12.82.8.69/2|12.82.8.69/2|12.82.8.69/2|||OEW-VPLS|true||2|
12.122.122.184/1|12.122.122.184/1|12.122.122.184/1|||OEW-VPLS|true||1|
12.82.40.95/8|12.82.40.95/8|12.82.40.95/8|||OEW-VPLS|true||8|
12.83.165.89/6|12.83.165.89/6|12.83.165.89/6|||OEW-SROUTER|true||6|
12.82.106.6/2|12.82.106.6/2|12.82.106.6/2|||OEW-VPLS|true||2|
12.122.126.74/3|12.122.126.74/3|12.122.126.74/3|||OEW-SROUTER|true||3|
12.122.122.155/1|12.122.122.155/1|12.122.122.155/1|||OEW-VPLS|true||1|
12.82.70.30/8|12.82.70.30/8|12.82.70.30/8|||OEW-VPLS|true||8|
165.87.253.161/7|165.87.253.161/7|165.87.253.161/7|||OEW-SROUTER|true||7|
12.122.127.79/1|12.122.127.79/1|12.122.127.79/1|||OEW-T640|true||1|
12.122.122.78/10|12.122.122.78/10|12.122.122.78/10|||OEW-VPLS|true||10|
12.122.215.3/3|12.122.215.3/3|12.122.215.3/3|||OEW-T640|true||3|
12.83.164.240/3|12.83.164.240/3|12.83.164.240/3|||OEW-SROUTER|true||3|
143.0.68.133/0|143.0.68.133/0|143.0.68.133/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.124.239/3|12.122.124.239/3|12.122.124.239/3|||OEW-T640|true||3|
12.82.40.147/2|12.82.40.147/2|12.82.40.147/2|||OEW-VPLS|true||2|
12.82.110.4/1|12.82.110.4/1|12.82.110.4/1|||OEW-VPLS|true||1|
165.87.245.71/0|165.87.245.71/0|165.87.245.71/0|||OEW-SROUTER|true||0|
12.82.63.2/2|12.82.63.2/2|12.82.63.2/2|||OEW-VPLS|true||2|
12.122.215.27/3|12.122.215.27/3|12.122.215.27/3|||OEW-T640|true||3|
12.82.66.1/3|12.82.66.1/3|12.82.66.1/3|||OEW-VPLS|true||3|
12.83.165.112/4|12.83.165.112/4|12.83.165.112/4|||OEW-SROUTER|true||4|
12.83.164.185/1|12.83.164.185/1|12.83.164.185/1|||OEW-SROUTER|true||1|
150.0.0.229/0|150.0.0.229/0|150.0.0.229/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.126.232/2|12.122.126.232/2|12.122.126.232/2|||OEW-T640|true||2|
12.122.126.127/0|12.122.126.127/0|12.122.126.127/0|||OEW-T640|true||0|
12.122.122.91/0|12.122.122.91/0|12.122.122.91/0|||OEW-VPLS|true||0|
10.144.0.149/0|10.144.0.149/0|10.144.0.149/0|||OEW-VPLS|true||0|
8.8.0.165/0|8.8.0.165/0|8.8.0.165/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.82.49.192/11|12.82.49.192/11|12.82.49.192/11|||OEW-VPLS|true||11|
165.87.100.204/5|165.87.100.204/5|165.87.100.204/5|||OEW-SROUTER|true||5|
12.82.40.91/2|12.82.40.91/2|12.82.40.91/2|||OEW-VPLS|true||2|
12.82.82.27/2|12.82.82.27/2|12.82.82.27/2|||OEW-SROUTER|true||2|
12.82.114.9/0|12.82.114.9/0|12.82.114.9/0|||OEW-VPLS|true||0|
12.83.164.160/1|12.83.164.160/1|12.83.164.160/1|||OEW-SROUTER|true||1|
143.0.68.247/4|143.0.68.247/4|143.0.68.247/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
172.19.200.97/0|172.19.200.97/0|172.19.200.97/0|||OEW-SROUTER|true||0|
12.122.122.162/10|12.122.122.162/10|12.122.122.162/10|||OEW-VPLS|true||10|
12.83.164.243/1|12.83.164.243/1|12.83.164.243/1|||OEW-SROUTER|true||1|
12.83.165.44/5|12.83.165.44/5|12.83.165.44/5|||OEW-SROUTER|true||5|
143.0.68.230/7|143.0.68.230/7|143.0.68.230/7|ETHERNET-NFO|IPAG|IPAG|true|B|7|DPC7
12.122.215.42/7|12.122.215.42/7|12.122.215.42/7|||OEW-T640|true||7|
12.122.127.50/1|12.122.127.50/1|12.122.127.50/1|||OEW-T640|true||1|
12.83.164.104/4|12.83.164.104/4|12.83.164.104/4|||OEW-SROUTER|true||4|
12.83.165.210/6|12.83.165.210/6|12.83.165.210/6|||OEW-SROUTER|true||6|
12.122.215.5/7|12.122.215.5/7|12.122.215.5/7|||OEW-T640|true||7|
12.122.127.48/0|12.122.127.48/0|12.122.127.48/0|||OEW-T640|true||0|
12.122.122.85/0|12.122.122.85/0|12.122.122.85/0|||OEW-VPLS|true||0|
12.82.16.81/3|12.82.16.81/3|12.82.16.81/3|||OEW-SROUTER|true||3|
12.122.126.224/5|12.122.126.224/5|12.122.126.224/5|||OEW-T640|true||5|
148.0.131.226/2|148.0.131.226/2|148.0.131.226/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
172.30.166.2/7|172.30.166.2/7|172.30.166.2/7|||OEW-SROUTER|true||7|
12.82.66.29/0|12.82.66.29/0|12.82.66.29/0|||OEW-VPLS|true||0|
12.82.24.58/8|12.82.24.58/8|12.82.24.58/8|||OEW-VPLS|true||8|
12.122.122.224/3|12.122.122.224/3|12.122.122.224/3|||OEW-VPLS|true||3|
12.122.124.164/7|12.122.124.164/7|12.122.124.164/7|||OEW-T640|true||7|
8.8.0.176/5|8.8.0.176/5|8.8.0.176/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.80.72.14/0|12.80.72.14/0|12.80.72.14/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.38.84/1|10.0.38.84/1|10.0.38.84/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.82.131.3/0|12.82.131.3/0|12.82.131.3/0|||OEW-VPLS|true||0|
12.82.106.6/10|12.82.106.6/10|12.82.106.6/10|||OEW-VPLS|true||10|
12.122.122.207/7|12.122.122.207/7|12.122.122.207/7|||OEW-VPLS|true||7|
172.26.133.232/7|172.26.133.232/7|172.26.133.232/7|||OEW-SROUTER|true||7|
12.122.120.181/0|12.122.120.181/0|12.122.120.181/0|||OEW-T640|true||0|
1.2.3.4/0|1.2.3.4/0|1.2.3.4/0|||OEW-T640|true||0|
12.122.126.101/2|12.122.126.101/2|12.122.126.101/2|||OEW-T640|true||2|
12.122.122.117/1|12.122.122.117/1|12.122.122.117/1|||OEW-VPLS|true||1|
165.87.209.203/2|165.87.209.203/2|165.87.209.203/2|||OEW-SROUTER|true||2|
12.123.80.211/0|12.123.80.211/0|12.123.80.211/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.66.1/6|12.82.66.1/6|12.82.66.1/6|||OEW-VPLS|true||6|
12.122.122.153/7|12.122.122.153/7|12.122.122.153/7|||OEW-VPLS|true||7|
165.87.209.180/2|165.87.209.180/2|165.87.209.180/2|||OEW-SROUTER|true||2|
165.87.65.221/3|165.87.65.221/3|165.87.65.221/3|||OEW-SROUTER|true||3|
12.82.40.125/7|12.82.40.125/7|12.82.40.125/7|||OEW-VPLS|true||7|
12.122.126.75/6|12.122.126.75/6|12.122.126.75/6|||OEW-T640|true||6|
12.82.62.19/0|12.82.62.19/0|12.82.62.19/0|||OEW-VPLS|true||0|
165.87.64.9/5|165.87.64.9/5|165.87.64.9/5|||OEW-SROUTER|true||5|
12.82.24.85/0|12.82.24.85/0|12.82.24.85/0|||OEW-SROUTER|true||0|
12.122.127.105/2|12.122.127.105/2|12.122.127.105/2|||OEW-T640|true||2|
12.82.94.24/1|12.82.94.24/1|12.82.94.24/1|||OEW-SROUTER|true||1|
12.82.16.73/2|12.82.16.73/2|12.82.16.73/2|||OEW-SROUTER|true||2|
12.82.55.6/10|12.82.55.6/10|12.82.55.6/10|||OEW-VPLS|true||10|
12.82.80.22/7|12.82.80.22/7|12.82.80.22/7|||OEW-VPLS|true||7|
12.122.122.179/0|12.122.122.179/0|12.122.122.179/0|||OEW-VPLS|true||0|
12.82.117.27/0|12.82.117.27/0|12.82.117.27/0|||OEW-VPLS|true||0|
143.0.68.181/0|143.0.68.181/0|143.0.68.181/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.83.164.237/0|12.83.164.237/0|12.83.164.237/0|||OEW-SROUTER|true||0|
12.82.120.158/1|12.82.120.158/1|12.82.120.158/1|||OEW-SROUTER|true||1|
12.82.0.111/1|12.82.0.111/1|12.82.0.111/1|||OEW-SROUTER|true||1|
12.82.118.5/3|12.82.118.5/3|12.82.118.5/3|||OEW-VPLS|true||3|
165.87.253.168/5|165.87.253.168/5|165.87.253.168/5|||OEW-SROUTER|true||5|
12.82.144.8/0|12.82.144.8/0|12.82.144.8/0|||OEW-VPLS|true||0|
12.82.8.73/5|12.82.8.73/5|12.82.8.73/5|||OEW-SROUTER|true||5|
8.8.0.206/1|8.8.0.206/1|8.8.0.206/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.80.0.211/2|12.80.0.211/2|12.80.0.211/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
143.0.24.147/0|143.0.24.147/0|143.0.24.147/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.126.249/2|12.122.126.249/2|12.122.126.249/2|||OEW-T640|true||2|
12.122.126.79/3|12.122.126.79/3|12.122.126.79/3|||OEW-SROUTER|true||3|
12.82.76.27/8|12.82.76.27/8|12.82.76.27/8|||OEW-VPLS|true||8|
12.82.110.5/3|12.82.110.5/3|12.82.110.5/3|||OEW-VPLS|true||3|
12.122.215.132/3|12.122.215.132/3|12.122.215.132/3|||OEW-T640|true||3|
10.0.38.47/0|10.0.38.47/0|10.0.38.47/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.122.138/4|12.122.122.138/4|12.122.122.138/4|||OEW-VPLS|true||4|
12.122.126.137/2|12.122.126.137/2|12.122.126.137/2|||OEW-T640|true||2|
12.123.80.76/0|12.123.80.76/0|12.123.80.76/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.104.1/1|12.82.104.1/1|12.82.104.1/1|||OEW-SROUTER|true||1|
12.82.125.192/11|12.82.125.192/11|12.82.125.192/11|||OEW-VPLS|true||11|
12.82.102.25/3|12.82.102.25/3|12.82.102.25/3|||OEW-VPLS|true||3|
12.83.165.238/7|12.83.165.238/7|12.83.165.238/7|||OEW-SROUTER|true||7|
12.82.76.21/7|12.82.76.21/7|12.82.76.21/7|||OEW-VPLS|true||7|
12.82.32.82/1|12.82.32.82/1|12.82.32.82/1|||OEW-VPLS|true||1|
12.82.32.96/0|12.82.32.96/0|12.82.32.96/0|||OEW-VPLS|true||0|
12.82.59.12/1|12.82.59.12/1|12.82.59.12/1|||OEW-VPLS|true||1|
12.82.59.5/0|12.82.59.5/0|12.82.59.5/0|||OEW-VPLS|true||0|
12.83.165.195/6|12.83.165.195/6|12.83.165.195/6|||OEW-SROUTER|true||6|
12.82.126.128/9|12.82.126.128/9|12.82.126.128/9|||OEW-VPLS|true||9|
172.30.148.2/0|172.30.148.2/0|172.30.148.2/0|||OEW-SROUTER|true||0|
12.82.148.5/1|12.82.148.5/1|12.82.148.5/1|||OEW-SROUTER|true||1|
12.122.125.231/5|12.122.125.231/5|12.122.125.231/5|||OEW-SROUTER|true||5|
12.122.120.183/4|12.122.120.183/4|12.122.120.183/4|||OEW-T640|true||4|
12.82.90.11/8|12.82.90.11/8|12.82.90.11/8|||OEW-VPLS|true||8|
143.0.24.93/1|143.0.24.93/1|143.0.24.93/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.124.67/4|12.122.124.67/4|12.122.124.67/4|||OEW-T640|true||4|
12.82.94.20/4|12.82.94.20/4|12.82.94.20/4|||OEW-VPLS|true||4|
12.82.40.122/7|12.82.40.122/7|12.82.40.122/7|||OEW-VPLS|true||7|
12.122.126.70/2|12.122.126.70/2|12.122.126.70/2|||OEW-T640|true||2|
12.122.120.190/1|12.122.120.190/1|12.122.120.190/1|||OEW-T640|true||1|
12.122.122.83/9|12.122.122.83/9|12.122.122.83/9|||OEW-VPLS|true||9|
12.83.164.249/1|12.83.164.249/1|12.83.164.249/1|||OEW-SROUTER|true||1|
150.0.0.233/0|150.0.0.233/0|150.0.0.233/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.82.24.62/10|12.82.24.62/10|12.82.24.62/10|||OEW-VPLS|true||10|
12.122.215.77/0|12.122.215.77/0|12.122.215.77/0|||OEW-T640|true||0|
149.9.0.32/0|149.9.0.32/0|149.9.0.32/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.125.76/3|12.122.125.76/3|12.122.125.76/3|||OEW-T640|true||3|
12.83.164.79/7|12.83.164.79/7|12.83.164.79/7|||OEW-SROUTER|true||7|
12.82.114.26/2|12.82.114.26/2|12.82.114.26/2|||OEW-SROUTER|true||2|
12.83.165.230/6|12.83.165.230/6|12.83.165.230/6|||OEW-SROUTER|true||6|
12.82.16.78/7|12.82.16.78/7|12.82.16.78/7|||OEW-VPLS|true||7|
12.82.118.29/7|12.82.118.29/7|12.82.118.29/7|||OEW-VPLS|true||7|
12.122.124.67/0|12.122.124.67/0|12.122.124.67/0|||OEW-T640|true||0|
12.123.80.34/1|12.123.80.34/1|12.123.80.34/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.123.80.29/2|12.123.80.29/2|12.123.80.29/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
143.0.68.24/5|143.0.68.24/5|143.0.68.24/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.83.165.196/4|12.83.165.196/4|12.83.165.196/4|||OEW-SROUTER|true||4|
12.83.164.56/6|12.83.164.56/6|12.83.164.56/6|||OEW-SROUTER|true||6|
12.122.122.37/0|12.122.122.37/0|12.122.122.37/0|||OEW-VPLS|true||0|
12.122.83.71/2|12.122.83.71/2|12.122.83.71/2|||OEW-T640|true||2|
12.122.215.72/4|12.122.215.72/4|12.122.215.72/4|||OEW-T640|true||4|
12.122.122.180/4|12.122.122.180/4|12.122.122.180/4|||OEW-VPLS|true||4|
12.82.80.15/8|12.82.80.15/8|12.82.80.15/8|||OEW-VPLS|true||8|
165.87.253.163/0|165.87.253.163/0|165.87.253.163/0|||OEW-SROUTER|true||0|
12.82.32.73/2|12.82.32.73/2|12.82.32.73/2|||OEW-SROUTER|true||2|
12.82.16.60/7|12.82.16.60/7|12.82.16.60/7|||OEW-VPLS|true||7|
12.122.122.164/11|12.122.122.164/11|12.122.122.164/11|||OEW-VPLS|true||11|
