@rel(Associated_To)
@from(EVC)key|@to(EVCNode)key
VPLS:28743|149.0.3.202/VPLS:28743
VPWS:29232|10.204.132.87/VPWS:29232
VPLS:27555|149.0.3.244/VPLS:27555
VPLS:21605|10.204.65.44/VPLS:21605
VPLS:569021|10.204.66.102/VPLS:569021
VPWS:30114|10.204.8.75/VPWS:30114
VPWS:25824|143.0.68.43/VPWS:25824
VPLS:28051|149.0.3.222/VPLS:28051
VPLS:29464|143.0.68.244/VPLS:29464
VPWS:30358|148.0.131.204/VPWS:30358
VPWS:29587|10.204.134.201/VPWS:29587
VPLS:29534|10.204.11.42/VPLS:29534
VPWS:29305|10.204.10.114/VPWS:29305
L2CKT:32687|135.16.243.16/L2CKT:32687
VPLS:28743|143.0.68.168/VPLS:28743
VPLS:26766|192.168.113.179/VPLS:26766
VPWS:28945|10.204.10.195/VPWS:28945
VPLS:22443|10.204.81.178/VPLS:22443
VPWS:24072|10.144.0.137/VPWS:24072
VPLS:23427|10.204.82.90/VPLS:23427
VPLS:26734|10.144.0.137/VPLS:26734
VPLS:20559|10.204.64.164/VPLS:20559
VPLS:29509|10.144.0.116/VPLS:29509
VPLS:29327|10.204.81.195/VPLS:29327
VPWS:28900|150.0.0.23/VPWS:28900
VPLS:28750|12.123.80.214/VPLS:28750
VPWS:29290|143.0.68.184/VPWS:29290
VPLS:28920|10.204.10.176/VPLS:28920
VPWS:28991|143.0.68.230/VPWS:28991
VPLS:29683|10.204.11.33/VPLS:29683
VPLS:24016|10.204.8.162/VPLS:24016
VPWS:31829|10.204.134.219/VPWS:31829
VPLS:24310|10.204.66.99/VPLS:24310
VPWS:32400|10.144.0.137/VPWS:32400
L2CKT:23598|10.204.66.99/L2CKT:23598
VPLS:30503|143.0.68.184/VPLS:30503
VPLS:22116|12.123.80.212/VPLS:22116
VPWS:30827|10.144.0.137/VPWS:30827
VPWS:28375|10.204.83.98/VPWS:28375
VPLS:52118|10.204.200.119/VPLS:52118
VPLS:25876|149.9.0.27/VPLS:25876
VPWS:25870|149.9.0.27/VPWS:25870
VPWS:32400|10.144.0.147/VPWS:32400
VPWS:23085|10.204.82.18/VPWS:23085
VPWS:32140|10.144.0.154/VPWS:32140
VPLS:28465|143.0.68.169/VPLS:28465
VPLS:27881|149.0.3.196/VPLS:27881
VPLS:24099|192.168.113.147/VPLS:24099
VPWS:25966|10.204.9.103/VPWS:25966
VPWS:26595|150.0.0.234/VPWS:26595
VPLS:20664|10.204.208.84/VPLS:20664
VPLS:27875|10.204.81.37/VPLS:27875
VPWS:28473|150.0.0.215/VPWS:28473
VPWS:22540|10.204.81.184/VPWS:22540
L2CKT:24052|10.204.8.164/L2CKT:24052
VPLS:20632|10.204.208.84/VPLS:20632
VPLS:21951|10.204.65.106/VPLS:21951
L2CKT:32162|10.204.144.73/L2CKT:32162
VPWS:28702|10.204.10.4/VPWS:28702
VPWS:29716|10.204.8.75/VPWS:29716
VPWS:27242|10.204.84.210/VPWS:27242
VPLS:29673|148.0.131.204/VPLS:29673
L2CKT:32591|10.144.0.137/L2CKT:32591
VPWS:23750|10.204.82.173/VPWS:23750
VPLS:27594|149.0.3.196/VPLS:27594
VPWS:25591|10.204.83.194/VPWS:25591
VPLS:63907|10.204.90.186/VPLS:63907
VPLS:52347|12.80.72.28/VPLS:52347
VPLS:63547|135.16.241.32/VPLS:63547
VPWS:31860|143.0.68.172/VPWS:31860
L2CKT:28065|10.144.0.137/L2CKT:28065
VPLS:32309|10.204.144.73/VPLS:32309
VPWS:29567|10.204.132.97/VPWS:29567
VPLS:28083|10.204.10.32/VPLS:28083
VPWS:24072|192.168.113.111/VPWS:24072
L2CKT:29463|192.168.113.188/L2CKT:29463
L2CKT:26719|10.204.84.155/L2CKT:26719
VPLS:31948|10.204.134.219/VPLS:31948
VPLS:29676|10.204.8.75/VPLS:29676
VPLS:63590|10.204.90.99/VPLS:63590
VPLS:27875|12.123.80.212/VPLS:27875
L2CKT:30178|135.16.241.32/L2CKT:30178
VPLS:30355|10.144.0.136/VPLS:30355
VPWS:29002|10.204.132.72/VPWS:29002
VPWS:29198|143.0.68.230/VPWS:29198
VPWS:29535|10.204.132.97/VPWS:29535
VPLS:29677|148.0.131.239/VPLS:29677
VPLS:29212|10.204.132.87/VPLS:29212
VPLS:32026|143.0.68.172/VPLS:32026
VPLS:62245|8.8.0.154/VPLS:62245
VPLS:61989|10.204.90.109/VPLS:61989
VPWS:30953|143.0.68.184/VPWS:30953
L2CKT:28056|10.204.10.32/L2CKT:28056
VPLS:26947|10.204.84.189/VPLS:26947
VPLS:29118|143.0.68.230/VPLS:29118
VPLS:27575|149.0.3.196/VPLS:27575
VPLS:22224|10.204.80.234/VPLS:22224
VPLS:25993|10.204.9.103/VPLS:25993
VPLS:22672|10.204.64.193/VPLS:22672
VPLS:31808|10.204.134.216/VPLS:31808
VPWS:29144|10.204.10.114/VPWS:29144
L2CKT:22641|10.204.82.19/L2CKT:22641
VPLS:30047|143.0.68.212/VPLS:30047
VPLS:26076|10.204.9.111/VPLS:26076
VPLS:29129|150.0.0.10/VPLS:29129
VPLS:23829|10.144.0.137/VPLS:23829
VPWS:31728|10.204.132.175/VPWS:31728
L2CKT:62523|10.204.90.155/L2CKT:62523
VPLS:24097|192.168.113.111/VPLS:24097
VPLS:52179|12.82.0.53/VPLS:52179
VPWS:26961|10.204.84.105/VPWS:26961
VPLS:25841|149.9.0.27/VPLS:25841
VPWS:31860|10.204.134.216/VPWS:31860
VPLS:32679|10.204.144.69/VPLS:32679
VPLS:26649|10.204.84.136/VPLS:26649
VPLS:22161|12.123.80.214/VPLS:22161
VPLS:52610|10.204.200.118/VPLS:52610
VPWS:25681|10.204.83.211/VPWS:25681
L2CKT:32445|10.204.144.73/L2CKT:32445
VPWS:21886|192.168.113.98/VPWS:21886
VPWS:23917|10.204.82.212/VPWS:23917
VPLS:27271|10.204.67.5/VPLS:27271
123:897|8.8.0.172/123:897
VPLS:27975|149.0.3.222/VPLS:27975
L2CKT:32818|10.204.144.66/L2CKT:32818
VPLS:63840|10.204.90.159/VPLS:63840
VPLS:25682|10.204.83.101/VPLS:25682
L2CKT:27566|10.204.84.246/L2CKT:27566
VPWS:23474|10.204.82.173/VPWS:23474
VPLS:30373|143.0.68.110/VPLS:30373
VPLS:32086|143.0.68.242/VPLS:32086
VPLS:27423|149.0.3.206/VPLS:27423
L2CKT:27429|10.144.0.137/L2CKT:27429
VPLS:52591|10.204.200.119/VPLS:52591
VPWS:30836|143.0.68.184/VPWS:30836
L2CKT:29459|10.204.132.97/L2CKT:29459
VPWS:30836|10.204.134.201/VPWS:30836
VPWS:26831|10.204.84.105/VPWS:26831
VPLS:63887|10.204.90.230/VPLS:63887
VPWS:23416|10.204.82.90/VPWS:23416
VPWS:22629|10.204.64.193/VPWS:22629
VPLS:63301|10.204.90.188/VPLS:63301
L2CKT:28101|149.0.3.222/L2CKT:28101
VPLS:30034|10.204.8.75/VPLS:30034
VPWS:25707|10.204.83.200/VPWS:25707
VPWS:28489|143.0.68.169/VPWS:28489
VPLS:25840|10.204.83.200/VPLS:25840
VPWS:30289|10.204.11.141/VPWS:30289
VPLS:21984|12.123.80.46/VPLS:21984
VPLS:25710|150.0.0.168/VPLS:25710
VPLS:61576|10.204.90.108/VPLS:61576
VPLS:26962|10.204.84.105/VPLS:26962
VPLS:61162|8.8.0.118/VPLS:61162
VPWS:23816|10.204.82.173/VPWS:23816
VPLS:24513|10.204.66.99/VPLS:24513
VPLS:28698|10.204.8.109/VPLS:28698
VPWS:27648|10.24.76.145/VPWS:27648
VPWS:32101|135.16.243.13/VPWS:32101
VPLS:31300|192.168.113.179/VPLS:31300
VPLS:26501|143.0.68.46/VPLS:26501
VPLS:26155|10.204.9.85/VPLS:26155
VPWS:29127|10.204.132.87/VPWS:29127
VPLS:18661|12.122.72.112/VPLS:18661
VPWS:28665|10.204.67.85/VPWS:28665
VPLS:25874|143.0.68.55/VPLS:25874
VPLS:30248|10.204.134.201/VPLS:30248
VPLS:29949|148.0.131.204/VPLS:29949
L2CKT:32310|10.204.144.69/L2CKT:32310
L2CKT:32512|10.144.0.137/L2CKT:32512
VPWS:26798|10.204.83.211/VPWS:26798
VPWS:27971|10.204.83.98/VPWS:27971
VPWS:25815|10.204.84.4/VPWS:25815
L2CKT:28087|192.168.113.165/L2CKT:28087
VPWS:23926|10.204.82.198/VPWS:23926
VPLS:63260|10.204.90.123/VPLS:63260
L2CKT:32284|192.168.113.83/L2CKT:32284
VPLS:25519|10.204.83.166/VPLS:25519
L2CKT:24052|10.204.8.162/L2CKT:24052
VPWS:26379|150.0.0.168/VPWS:26379
L2CKT:28111|10.204.9.249/L2CKT:28111
VPWS:28010|149.0.3.202/VPWS:28010
VPLS:25581|148.0.131.204/VPLS:25581
VPWS:25732|10.204.83.211/VPWS:25732
VPWS:26595|10.204.83.212/VPWS:26595
VPLS:31584|10.204.132.165/VPLS:31584
VPWS:29567|143.0.68.244/VPWS:29567
VPWS:29468|143.0.68.230/VPWS:29468
L2CKT:2351|192.168.113.175/L2CKT:2351
VPLS:63603|10.204.90.191/VPLS:63603
VPLS:26700|10.204.84.155/VPLS:26700
VPWS:27999|10.204.83.98/VPWS:27999
VPLS:52040|12.80.0.207/VPLS:52040
VPLS:30784|10.144.0.137/VPLS:30784
L2CKT:29463|192.168.113.164/L2CKT:29463
VPLS:28848|10.204.83.154/VPLS:28848
VPLS:31584|10.204.132.133/VPLS:31584
VPWS:23678|10.204.66.99/VPWS:23678
VPWS:28100|10.204.67.136/VPWS:28100
VPLS:28384|10.204.10.57/VPLS:28384
VPLS:32679|143.0.68.242/VPLS:32679
VPLS:28421|149.0.3.203/VPLS:28421
VPWS:23171|10.204.82.18/VPWS:23171
VPLS:28749|10.204.9.156/VPLS:28749
VPWS:28942|143.0.68.247/VPWS:28942
VPWS:29225|10.204.81.209/VPWS:29225
L2CKT:32310|10.204.144.66/L2CKT:32310
VPWS:23719|10.204.82.173/VPWS:23719
VPLS:31665|10.144.0.137/VPLS:31665
VPWS:28843|10.204.132.81/VPWS:28843
VPWS:22023|10.204.80.96/VPWS:22023
L2CKT:28057|149.0.3.222/L2CKT:28057
VPLS:62367|8.8.0.154/VPLS:62367
L2CKT:62714|8.8.0.154/L2CKT:62714
VPLS:26076|149.9.0.6/VPLS:26076
VPLS:28847|10.204.132.233/VPLS:28847
VPWS:29294|143.0.68.168/VPWS:29294
VPLS:29673|143.0.68.170/VPLS:29673
VPLS:63590|8.8.0.154/VPLS:63590
L2CKT:32750|143.0.68.242/L2CKT:32750
VPLS:29237|149.4.64.8/VPLS:29237
VPLS:25582|10.204.9.69/VPLS:25582
L2CKT:27004|192.168.113.175/L2CKT:27004
VPWS:25998|10.204.32.70/VPWS:25998
VPLS:31580|10.204.11.244/VPLS:31580
VPWS:22548|10.204.81.184/VPWS:22548
VPLS:29679|10.204.81.195/VPLS:29679
VPLS:25580|10.204.8.75/VPLS:25580
VPLS:24408|10.204.66.99/VPLS:24408
VPWS:27036|10.204.84.105/VPWS:27036
VPLS:29056|143.0.68.212/VPLS:29056
VPLS:23455|10.204.82.90/VPLS:23455
VPLS:25585|148.0.131.239/VPLS:25585
VPWS:25867|143.0.68.43/VPWS:25867
L2CKT:32394|10.204.144.73/L2CKT:32394
VPWS:28700|10.204.10.98/VPWS:28700
VPLS:62794|10.204.90.155/VPLS:62794
VPLS:24257|10.204.66.99/VPLS:24257
VPWS:20845|192.168.113.111/VPWS:20845
VPWS:28885|143.0.68.230/VPWS:28885
VPWS:28996|150.0.0.214/VPWS:28996
VPLS:32006|143.0.68.172/VPLS:32006
VPWS:27558|10.204.85.37/VPWS:27558
VPWS:20845|10.144.0.62/VPWS:20845
VPLS:23991|10.204.66.99/VPLS:23991
VPWS:28764|10.204.67.148/VPWS:28764
VPWS:25507|149.9.0.27/VPWS:25507
L2CKT:27593|10.204.84.246/L2CKT:27593
VPLS:21933|12.123.80.188/VPLS:21933
L2CKT:28294|149.0.3.222/L2CKT:28294
L2CKT:32284|10.144.0.154/L2CKT:32284
VPWS:30383|10.204.134.202/VPWS:30383
VPWS:30785|10.144.0.137/VPWS:30785
VPWS:25867|10.204.84.17/VPWS:25867
VPWS:63419|10.204.90.97/VPWS:63419
VPWS:64050|10.204.90.242/VPWS:64050
VPLS:24114|10.144.0.137/VPLS:24114
VPLS:19149|12.122.72.115/VPLS:19149
VPWS:30342|10.0.40.36/VPWS:30342
VPWS:29248|149.0.3.196/VPWS:29248
523|10.204.90.232/523
VPLS:52251|10.204.200.194/VPLS:52251
VPLS:52635|10.204.201.62/VPLS:52635
VPLS:32679|10.204.144.66/VPLS:32679
VPWS:30827|10.144.0.136/VPWS:30827
VPWS:26853|10.204.84.105/VPWS:26853
VPLS:32010|143.0.24.145/VPLS:32010
VPLS:20819|12.123.80.27/VPLS:20819
L2CKT:22016|12.123.80.197/L2CKT:22016
VPLS:31302|10.144.0.137/VPLS:31302
VPLS:24180|10.204.66.99/VPLS:24180
VPLS:27584|149.0.3.196/VPLS:27584
VPLS:29056|143.0.68.213/VPLS:29056
VPLS:22830|10.204.64.193/VPLS:22830
VPWS:29050|143.0.68.230/VPWS:29050
VPLS:31589|10.204.132.98/VPLS:31589
VPWS:26688|10.204.83.211/VPWS:26688
VPLS:23905|10.204.80.185/VPLS:23905
VPLS:27998|149.0.3.196/VPLS:27998
VPLS:25541|10.204.8.105/VPLS:25541
VPLS:63661|10.204.90.231/VPLS:63661
L2CKT:28933|10.204.132.85/L2CKT:28933
VPLS:17307|78.23.44.28/VPLS:17307
VPLS:25893|10.204.82.31/VPLS:25893
VPWS:27768|192.168.113.175/VPWS:27768
VPWS:28767|192.168.113.175/VPWS:28767
VPLS:32444|10.204.144.66/VPLS:32444
26453|12.123.80.27/26453
VPLS:52421|10.204.172.70/VPLS:52421
VPLS:22435|12.123.80.212/VPLS:22435
L2CKT:30402|10.204.67.177/L2CKT:30402
VPWS:22440|12.123.80.214/VPWS:22440
VPLS:26617|10.204.81.209/VPLS:26617
VPLS:52488|12.80.72.28/VPLS:52488
VPWS:22857|10.204.82.18/VPWS:22857
VPLS:26701|10.204.84.105/VPLS:26701
VPWS:64050|10.204.90.155/VPWS:64050
VPLS:25537|10.204.83.98/VPLS:25537
VPLS:62899|10.204.90.132/VPLS:62899
L2CKT:28605|10.204.10.104/L2CKT:28605
VPLS:23927|10.204.66.99/VPLS:23927
VPLS:26713|10.204.83.194/VPLS:26713
VPLS:51836|10.204.200.118/VPLS:51836
VPWS:25759|10.204.84.132/VPWS:25759
VPLS:24373|10.204.66.99/VPLS:24373
VPWS:27786|10.204.67.143/VPWS:27786
VPWS:23839|10.204.66.99/VPWS:23839
VPLS:27549|149.0.3.196/VPLS:27549
VPLS:29571|10.204.8.75/VPLS:29571
VPLS:27543|149.0.3.244/VPLS:27543
VPLS:27594|10.204.84.245/VPLS:27594
VPLS:25580|10.204.9.64/VPLS:25580
VPWS:27280|10.204.84.210/VPWS:27280
VPLS:23850|10.204.66.99/VPLS:23850
VPWS:31749|143.0.68.242/VPWS:31749
VPLS:23624|10.204.82.173/VPLS:23624
VPLS:27559|149.0.3.244/VPLS:27559
VPLS:27883|10.204.85.54/VPLS:27883
VPWS:32385|10.144.0.154/VPWS:32385
VPLS:18446|78.23.44.28/VPLS:18446
VPLS:21907|12.122.72.115/VPLS:21907
VPWS:29271|10.204.10.114/VPWS:29271
VPWS:29430|10.204.10.114/VPWS:29430
VPLS:52487|10.204.200.194/VPLS:52487
VPWS:22613|12.123.80.17/VPWS:22613
VPLS:25994|10.204.9.103/VPLS:25994
VPWS:31755|10.204.11.252/VPWS:31755
VPLS:32075|192.168.95.31/VPLS:32075
VPLS:25730|10.204.83.211/VPLS:25730
VPWS:30383|10.204.134.201/VPWS:30383
VPLS:62306|10.204.90.127/VPLS:62306
VPLS:25890|150.0.0.153/VPLS:25890
VPLS:28376|10.204.83.98/VPLS:28376
VPWS:23760|10.204.66.99/VPWS:23760
VPWS:29290|10.204.10.114/VPWS:29290
VPLS:26466|150.0.0.232/VPLS:26466
VPLS:28847|10.204.132.87/VPLS:28847
VPLS:29683|10.204.81.195/VPLS:29683
VPWS:32107|135.16.243.13/VPWS:32107
VPLS:29534|143.0.68.170/VPLS:29534
VPLS:28925|149.4.64.5/VPLS:28925
VPLS:25806|149.0.3.135/VPLS:25806
VPWS:28438|150.0.0.215/VPWS:28438
VPLS:29360|10.204.8.75/VPLS:29360
VPWS:27551|10.204.85.33/VPWS:27551
VPLS:26411|10.204.83.169/VPLS:26411
VPLS:20637|10.144.0.62/VPLS:20637
L2CKT:27515|10.204.84.245/L2CKT:27515
VPWS:29427|10.204.10.114/VPWS:29427
VPWS:29609|10.144.0.137/VPWS:29609
VPLS:25343|10.204.83.89/VPLS:25343
VPWS:30924|143.0.68.184/VPWS:30924
VPLS:23897|10.204.66.99/VPLS:23897
VPLS:28053|149.0.3.222/VPLS:28053
VPWS:30666|143.0.68.184/VPWS:30666
L2CKT:62884|10.204.90.132/L2CKT:62884
VPWS:31742|10.204.11.252/VPWS:31742
VPLS:29129|10.204.134.202/VPLS:29129
L2CKT:27576|10.204.84.245/L2CKT:27576
VPLS:27981|149.0.3.196/VPLS:27981
VPWS:30785|10.144.0.147/VPWS:30785
VPWS:30383|143.0.68.184/VPWS:30383
VPWS:25692|10.204.9.67/VPWS:25692
VPLS:20670|10.204.64.193/VPLS:20670
VPLS:29717|143.0.68.170/VPLS:29717
VPWS:25868|149.9.0.6/VPWS:25868
VPWS:31674|143.0.68.242/VPWS:31674
VPLS:28844|10.204.132.81/VPLS:28844
VPWS:27541|10.204.84.246/VPWS:27541
VPWS:27694|149.0.3.222/VPWS:27694
VPLS:23943|10.204.66.99/VPLS:23943
VPWS:29468|148.0.131.204/VPWS:29468
VPLS:26999|10.204.84.195/VPLS:26999
L2CKT:30578|10.204.132.81/L2CKT:30578
VPLS:20509|12.123.80.29/VPLS:20509
VPLS:29129|10.204.9.106/VPLS:29129
VPLS:22435|12.123.80.214/VPLS:22435
VPWS:28843|10.204.10.183/VPWS:28843
VPWS:29587|148.0.131.204/VPWS:29587
VPLS:32075|192.168.113.85/VPLS:32075
VPWS:23231|10.204.82.18/VPWS:23231
L2CKT:28058|10.204.10.33/L2CKT:28058
234|8.8.0.242/234
L2CKT:32187|192.168.95.31/L2CKT:32187
VPWS:27461|192.168.113.201/VPWS:27461
VPWS:26846|10.144.0.147/VPWS:26846
VPWS:27746|149.0.3.222/VPWS:27746
VPLS:26711|149.0.3.135/VPLS:26711
VPWS:28900|150.0.0.10/VPWS:28900
VPLS:28490|150.0.0.215/VPLS:28490
VPLS:29288|10.204.132.87/VPLS:29288
L2CKT:32102|192.168.113.83/L2CKT:32102
VPWS:26783|10.204.83.211/VPWS:26783
VPLS:27584|10.204.84.246/VPLS:27584
VPLS:25840|10.204.9.98/VPLS:25840
VPWS:23426|10.204.82.159/VPWS:23426
VPLS:25581|149.9.0.27/VPLS:25581
VPWS:29290|10.204.132.87/VPWS:29290
VPLS:61576|8.8.0.148/VPLS:61576
L2CKT:28611|143.0.68.184/L2CKT:28611
VPWS:26464|149.0.3.135/VPWS:26464
VPWS:30827|192.168.113.67/VPWS:30827
VPLS:25461|149.0.3.128/VPLS:25461
VPLS:31300|192.168.113.164/VPLS:31300
VPWS:32101|10.144.0.155/VPWS:32101
VPLS:28849|150.0.0.214/VPLS:28849
VPLS:26731|192.168.113.48/VPLS:26731
VPLS:25994|149.9.0.27/VPLS:25994
VPLS:31556|10.204.85.102/VPLS:31556
VPWS:28372|10.0.40.33/VPWS:28372
VPWS:23123|10.204.82.66/VPWS:23123
VPLS:23648|148.0.131.182/VPLS:23648
L2CKT:29276|10.204.132.97/L2CKT:29276
VPWS:23417|10.204.82.173/VPWS:23417
VPWS:30953|10.204.134.201/VPWS:30953
VPWS:29124|143.0.68.247/VPWS:29124
VPLS:52383|12.80.84.26/VPLS:52383
VPLS:28750|12.123.80.212/VPLS:28750
VPWS:22460|12.123.80.212/VPWS:22460
VPLS:31406|149.4.64.2/VPLS:31406
L2CKT:32512|135.16.243.66/L2CKT:32512
VPLS:19159|12.122.72.112/VPLS:19159
VPLS:28759|10.204.10.102/VPLS:28759
VPLS:31589|10.204.11.107/VPLS:31589
VPWS:28586|10.0.40.33/VPWS:28586
VPLS:30517|192.168.113.81/VPLS:30517
VPWS:25591|143.0.68.18/VPWS:25591
VPWS:25761|10.204.84.132/VPWS:25761
VPLS:17351|12.122.72.128/VPLS:17351
VPWS:29271|143.0.68.184/VPWS:29271
VPLS:27880|10.204.85.54/VPLS:27880
VPWS:32048|143.0.68.172/VPWS:32048
VPLS:18044|10.0.32.64/VPLS:18044
VPWS:29124|10.204.134.202/VPWS:29124
L2CKT:32162|143.0.68.242/L2CKT:32162
VPLS:27882|10.204.85.54/VPLS:27882
L2CKT:27535|10.204.84.245/L2CKT:27535
VPWS:27051|10.204.84.105/VPWS:27051
VPLS:30248|10.204.8.75/VPLS:30248
VPWS:30405|192.168.113.179/VPWS:30405
VPWS:30913|192.168.113.70/VPWS:30913
VPWS:26465|150.0.0.232/VPWS:26465
VPLS:28460|10.204.10.57/VPLS:28460
GFD|10.204.200.194/GFD
VPLS:52221|12.80.0.207/VPLS:52221
L2CKT:32879|143.0.68.242/L2CKT:32879
VPWS:23645|10.204.82.173/VPWS:23645
VPWS:26217|149.9.0.27/VPWS:26217
VPLS:26593|10.204.84.128/VPLS:26593
VPLS:25582|10.204.9.64/VPLS:25582
VPLS:29479|10.204.10.233/VPLS:29479
VPWS:63606|10.204.90.230/VPWS:63606
VPLS:29701|10.204.10.195/VPLS:29701
VPWS:27716|10.204.67.143/VPWS:27716
VPWS:31809|10.204.12.35/VPWS:31809
VPLS:28705|143.0.68.203/VPLS:28705
L2CKT:27566|149.0.3.196/L2CKT:27566
VPLS:23328|10.204.82.66/VPLS:23328
VPLS:28733|10.204.10.98/VPLS:28733
VPLS:28955|10.204.132.88/VPLS:28955
VPWS:25615|150.0.0.168/VPWS:25615
VPLS:26466|149.0.3.135/VPLS:26466
VPWS:29326|10.204.8.75/VPWS:29326
VPLS:28207|10.204.9.249/VPLS:28207
VPLS:22473|10.204.81.136/VPLS:22473
VPWS:29274|143.0.68.241/VPWS:29274
VPLS:62964|10.204.90.159/VPLS:62964
VPLS:26944|10.204.84.189/VPLS:26944
VPLS:32049|143.0.68.172/VPLS:32049
VPLS:29987|135.16.243.16/VPLS:29987
VPLS:32055|10.204.83.194/VPLS:32055
VPLS:62367|10.204.90.154/VPLS:62367
VPLS:27271|10.0.38.74/VPLS:27271
VPLS:29479|10.204.11.64/VPLS:29479
VPWS:27803|10.204.81.60/VPWS:27803
VPWS:29872|10.204.134.201/VPWS:29872
VPLS:29247|10.204.132.87/VPLS:29247
VPLS:23780|10.204.82.173/VPLS:23780
VPWS:25660|10.204.83.212/VPWS:25660
VPLS:23649|10.204.66.99/VPLS:23649
VPWS:23104|10.204.82.66/VPWS:23104
VPLS:29676|148.0.131.239/VPLS:29676
VPWS:28473|10.204.10.57/VPWS:28473
VPWS:25870|10.204.9.69/VPWS:25870
L2CKT:28085|10.204.9.243/L2CKT:28085
VPLS:32819|10.204.144.66/VPLS:32819
VPWS:29313|143.0.68.230/VPWS:29313
VPLS:29571|148.0.131.204/VPLS:29571
VPWS:26595|10.204.83.195/VPWS:26595
VPWS:29427|143.0.68.230/VPWS:29427
VPWS:21886|10.144.0.122/VPWS:21886
VPWS:30136|10.204.11.141/VPWS:30136
VPLS:25863|143.0.68.55/VPLS:25863
VPLS:25862|143.0.68.55/VPLS:25862
VPLS:29481|10.204.8.75/VPLS:29481
VPWS:31780|10.204.12.35/VPWS:31780
VPWS:28702|10.204.8.109/VPWS:28702
VPLS:29676|10.204.11.33/VPLS:29676
VPWS:25878|10.204.9.101/VPWS:25878
VPWS:25507|10.204.9.69/VPWS:25507
VPWS:26464|10.204.83.195/VPWS:26464
VPWS:23582|10.204.82.112/VPWS:23582
VPLS:29677|10.204.8.75/VPLS:29677
VPLS:32099|10.144.0.155/VPLS:32099
VPWS:31253|143.0.68.184/VPWS:31253
VPLS:29218|10.204.132.87/VPLS:29218
VPWS:31417|10.204.134.202/VPWS:31417
VPLS:25720|10.204.9.31/VPLS:25720
VPWS:30383|10.204.11.141/VPWS:30383
VPLS:25809|10.204.84.4/VPLS:25809
VPWS:63695|10.204.90.108/VPWS:63695
L2CKT:62714|10.204.90.132/L2CKT:62714
VPWS:29326|143.0.68.244/VPWS:29326
VPWS:25696|10.204.83.211/VPWS:25696
VPLS:23762|148.0.131.182/VPLS:23762
VPLS:24028|10.204.66.99/VPLS:24028
VPLS:31756|10.204.132.175/VPLS:31756
L2CKT:30523|10.204.132.81/L2CKT:30523
VPLS:29085|143.0.68.230/VPLS:29085
VPLS:23261|10.204.82.66/VPLS:23261
VPLS:63883|10.204.90.232/VPLS:63883
VPLS:28439|149.0.3.202/VPLS:28439
VPLS:25550|10.204.85.93/VPLS:25550
VPWS:31780|143.0.24.148/VPWS:31780
VPLS:25537|10.204.83.169/VPLS:25537
VPWS:25014|10.204.1.80/VPWS:25014
VPLS:30095|10.204.8.75/VPLS:30095
VPWS:30372|10.204.200.141/VPWS:30372
VPWS:29297|10.204.132.81/VPWS:29297
L2CKT:32879|10.204.144.73/L2CKT:32879
VPLS:20118|10.0.32.64/VPLS:20118
VPLS:32909|10.204.132.165/VPLS:32909
VPLS:51278|10.204.200.119/VPLS:51278
VPWS:24072|10.204.82.212/VPWS:24072
VPWS:30372|143.0.68.110/VPWS:30372
VPLS:29572|10.204.132.87/VPLS:29572
VPWS:31860|10.204.134.219/VPWS:31860
VPLS:28847|143.0.24.148/VPLS:28847
L2CKT:30144|149.0.3.196/L2CKT:30144
VPLS:28914|143.0.68.213/VPLS:28914
VPWS:29703|143.0.68.244/VPWS:29703
VPLS:25462|148.0.131.204/VPLS:25462
VPLS:30034|148.0.131.239/VPLS:30034
VPWS:63707|10.204.90.167/VPWS:63707
VPLS:51661|10.204.176.72/VPLS:51661
VPLS:26797|150.0.0.168/VPLS:26797
VPLS:23736|10.204.82.173/VPLS:23736
VPWS:23678|10.204.82.173/VPWS:23678
VPWS:23704|10.204.66.99/VPWS:23704
VPLS:29538|148.0.131.204/VPLS:29538
VPLS:28030|10.204.9.156/VPLS:28030
VPWS:28964|10.204.10.183/VPWS:28964
VPLS:26758|10.204.83.194/VPLS:26758
L2CKT:31583|143.0.68.248/L2CKT:31583
VPLS:17349|78.23.44.28/VPLS:17349
VPLS:30188|135.16.241.32/VPLS:30188
L2CKT:29589|10.204.134.201/L2CKT:29589
VPLS:31294|149.4.64.1/VPLS:31294
VPLS:52299|10.204.200.194/VPLS:52299
VPLS:29360|148.0.131.239/VPLS:29360
VPLS:28847|10.204.132.232/VPLS:28847
VPLS:25995|10.204.9.103/VPLS:25995
L2CKT:25861|149.9.0.27/L2CKT:25861
VPWS:23737|10.204.82.173/VPWS:23737
L2CKT:24017|10.204.8.162/L2CKT:24017
L2CKT:28611|10.204.10.104/L2CKT:28611
VPLS:22268|10.204.81.36/VPLS:22268
L2CKT:30939|143.0.68.184/L2CKT:30939
L2CKT:27925|10.204.9.243/L2CKT:27925
VPLS:29008|143.0.68.168/VPLS:29008
VPWS:27749|10.144.0.147/VPWS:27749
VPLS:52058|10.204.200.118/VPLS:52058
L2CKT:32557|10.204.144.66/L2CKT:32557
VPLS:28207|149.0.3.222/VPLS:28207
VPLS:22734|10.204.64.193/VPLS:22734
VPWS:29468|10.204.8.75/VPWS:29468
L2CKT:27576|149.0.3.196/L2CKT:27576
VPWS:26465|10.204.84.125/VPWS:26465
VPLS:30183|143.0.68.184/VPLS:30183
