@ref(networkElement)|@const(IpagSlot)class
@index(PE_Slot)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|slot_number|slot_name
143.0.68.254/2|143.0.68.254/2|143.0.68.254/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.0.36.78/0|10.0.36.78/0|10.0.36.78/0|||OEW-VPLS|true||0|
149.4.64.7/0|149.4.64.7/0|149.4.64.7/0|||OEW-VPLS|true||0|
12.123.80.32/2|12.123.80.32/2|12.123.80.32/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.0.8.124/6|10.0.8.124/6|10.0.8.124/6|||OEW-VPLS|true||6|
12.123.80.81/2|12.123.80.81/2|12.123.80.81/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
14.0.1.85/0|14.0.1.85/0|14.0.1.85/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.228/1|12.123.80.228/1|12.123.80.228/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
150.0.0.147/1|150.0.0.147/1|150.0.0.147/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
148.0.131.235/0|148.0.131.235/0|148.0.131.235/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
10.0.8.122/5|10.0.8.122/5|10.0.8.122/5|||OEW-VPLS|true||5|
149.4.64.1/0|149.4.64.1/0|149.4.64.1/0|||OEW-VPLS|true||0|
10.0.38.120/4|10.0.38.120/4|10.0.38.120/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
149.8.0.161/4|149.8.0.161/4|149.8.0.161/4|||OEW-VPLS|true||4|
12.80.72.84/0|12.80.72.84/0|12.80.72.84/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.34.15/9|10.0.34.15/9|10.0.34.15/9|||OEW-VPLS|true||9|
143.0.68.240/0|143.0.68.240/0|143.0.68.240/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.36.6/1|10.0.36.6/1|10.0.36.6/1|||OEW-VPLS|true||1|
8.8.0.216/0|8.8.0.216/0|8.8.0.216/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.24.132/1|143.0.24.132/1|143.0.24.132/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
149.0.3.244/1|149.0.3.244/1|149.0.3.244/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
8.8.0.190/3|8.8.0.190/3|8.8.0.190/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
12.80.72.16/2|12.80.72.16/2|12.80.72.16/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.0.36.72/1|10.0.36.72/1|10.0.36.72/1|||OEW-VPLS|true||1|
148.0.0.32/11|148.0.0.32/11|148.0.0.32/11|||OEW-VPLS|true||11|
148.0.131.183/4|148.0.131.183/4|148.0.131.183/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
143.0.68.230/8|143.0.68.230/8|143.0.68.230/8|ETHERNET-NFO|IPAG|IPAG|true|B|8|DPC8
143.0.68.227/4|143.0.68.227/4|143.0.68.227/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
143.0.68.215/2|143.0.68.215/2|143.0.68.215/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
8.8.0.219/0|8.8.0.219/0|8.8.0.219/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
148.0.131.219/1|148.0.131.219/1|148.0.131.219/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
149.4.64.8/4|149.4.64.8/4|149.4.64.8/4|||OEW-VPLS|true||4|
150.0.0.27/2|150.0.0.27/2|150.0.0.27/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.80.72.109/3|12.80.72.109/3|12.80.72.109/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
149.2.0.1/1|149.2.0.1/1|149.2.0.1/1|||OEW-VPLS|true||1|
10.0.36.73/3|10.0.36.73/3|10.0.36.73/3|||OEW-VPLS|true||3|
8.8.0.160/1|8.8.0.160/1|8.8.0.160/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.80.72.67/0|12.80.72.67/0|12.80.72.67/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.40.4/3|10.0.40.4/3|10.0.40.4/3|||OEW-VPLS|true||3|
12.80.84.13/4|12.80.84.13/4|12.80.84.13/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
10.0.40.1/6|10.0.40.1/6|10.0.40.1/6|||OEW-VPLS|true||6|
10.0.36.17/9|10.0.36.17/9|10.0.36.17/9|||OEW-VPLS|true||9|
149.8.0.160/0|149.8.0.160/0|149.8.0.160/0|||OEW-VPLS|true||0|
10.0.36.21/1|10.0.36.21/1|10.0.36.21/1|||OEW-VPLS|true||1|
10.0.40.7/5|10.0.40.7/5|10.0.40.7/5|||OEW-VPLS|true||5|
12.123.80.31/3|12.123.80.31/3|12.123.80.31/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
143.0.68.244/0|143.0.68.244/0|143.0.68.244/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.36.6/7|10.0.36.6/7|10.0.36.6/7|||OEW-VPLS|true||7|
12.80.72.91/0|12.80.72.91/0|12.80.72.91/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.78.30/0|12.82.78.30/0|12.82.78.30/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.24.51/5|143.0.24.51/5|143.0.24.51/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
10.0.36.19/4|10.0.36.19/4|10.0.36.19/4|||OEW-VPLS|true||4|
143.0.68.179/1|143.0.68.179/1|143.0.68.179/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.82.100.7/4|12.82.100.7/4|12.82.100.7/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
143.0.68.173/0|143.0.68.173/0|143.0.68.173/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
8.8.0.204/5|8.8.0.204/5|8.8.0.204/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.80.72.27/1|12.80.72.27/1|12.80.72.27/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.72.129/1|12.122.72.129/1|12.122.72.129/1|||OEW-VPLS|true||1|
149.8.0.164/0|149.8.0.164/0|149.8.0.164/0|||OEW-VPLS|true||0|
12.80.68.130/1|12.80.68.130/1|12.80.68.130/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.40.4/10|10.0.40.4/10|10.0.40.4/10|||OEW-VPLS|true||10|
143.0.24.6/0|143.0.24.6/0|143.0.24.6/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.177/2|12.123.80.177/2|12.123.80.177/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
10.144.0.153/0|10.144.0.153/0|10.144.0.153/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.68.169/3|143.0.68.169/3|143.0.68.169/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
149.4.64.2/4|149.4.64.2/4|149.4.64.2/4|||OEW-VPLS|true||4|
149.0.3.200/0|149.0.3.200/0|149.0.3.200/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.226/0|143.0.68.226/0|143.0.68.226/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.32.64/2|10.0.32.64/2|10.0.32.64/2|||OEW-VPLS|true||2|
12.82.0.62/3|12.82.0.62/3|12.82.0.62/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.82.0.62/2|12.82.0.62/2|12.82.0.62/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.80.72.98/4|12.80.72.98/4|12.80.72.98/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
149.8.0.160/5|149.8.0.160/5|149.8.0.160/5|||OEW-VPLS|true||5|
143.0.68.169/4|143.0.68.169/4|143.0.68.169/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
150.0.0.196/0|150.0.0.196/0|150.0.0.196/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
149.8.0.18/0|149.8.0.18/0|149.8.0.18/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.80.4.13/0|12.80.4.13/0|12.80.4.13/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
149.0.3.151/0|149.0.3.151/0|149.0.3.151/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.40.32/3|10.0.40.32/3|10.0.40.32/3|||OEW-VPLS|true||3|
8.8.0.121/0|8.8.0.121/0|8.8.0.121/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.74.1/0|12.122.74.1/0|12.122.74.1/0|||OEW-VPLS|true||0|
10.0.40.35/1|10.0.40.35/1|10.0.40.35/1|||OEW-VPLS|true||1|
12.80.72.26/2|12.80.72.26/2|12.80.72.26/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
148.0.131.168/1|148.0.131.168/1|148.0.131.168/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
10.144.0.62/9|10.144.0.62/9|10.144.0.62/9|||OEW-VPLS|true||9|
12.123.80.177/0|12.123.80.177/0|12.123.80.177/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.123.80.214/0|12.123.80.214/0|12.123.80.214/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
10.0.38.75/3|10.0.38.75/3|10.0.38.75/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
8.8.0.160/0|8.8.0.160/0|8.8.0.160/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.24.98/5|143.0.24.98/5|143.0.24.98/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.122.72.112/4|12.122.72.112/4|12.122.72.112/4|||OEW-VPLS|true||4|
10.0.36.17/8|10.0.36.17/8|10.0.36.17/8|||OEW-VPLS|true||8|
10.0.36.73/1|10.0.36.73/1|10.0.36.73/1|||OEW-VPLS|true||1|
10.0.38.78/1|10.0.38.78/1|10.0.38.78/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.123.80.5/5|12.123.80.5/5|12.123.80.5/5|||OEW-VPLS|true||5|
150.0.0.144/0|150.0.0.144/0|150.0.0.144/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
149.0.3.199/1|149.0.3.199/1|149.0.3.199/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
150.0.0.73/0|150.0.0.73/0|150.0.0.73/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.144.0.155/5|10.144.0.155/5|10.144.0.155/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
10.144.0.155/0|10.144.0.155/0|10.144.0.155/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.68.195/4|143.0.68.195/4|143.0.68.195/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
12.123.80.65/1|12.123.80.65/1|12.123.80.65/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
150.0.0.216/1|150.0.0.216/1|150.0.0.216/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.123.68.2/0|12.123.68.2/0|12.123.68.2/0|||OEW-VPLS|true||0|
149.9.0.29/5|149.9.0.29/5|149.9.0.29/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
143.0.68.66/4|143.0.68.66/4|143.0.68.66/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
149.0.3.243/0|149.0.3.243/0|149.0.3.243/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
10.0.36.7/0|10.0.36.7/0|10.0.36.7/0|||OEW-VPLS|true||0|
149.8.0.161/5|149.8.0.161/5|149.8.0.161/5|||OEW-VPLS|true||5|
149.0.3.231/3|149.0.3.231/3|149.0.3.231/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
143.0.68.172/1|143.0.68.172/1|143.0.68.172/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.82.0.66/1|12.82.0.66/1|12.82.0.66/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.40.36/5|10.0.40.36/5|10.0.40.36/5|||OEW-VPLS|true||5|
143.0.68.78/3|143.0.68.78/3|143.0.68.78/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
12.123.80.192/0|12.123.80.192/0|12.123.80.192/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.144.0.147/0|10.144.0.147/0|10.144.0.147/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.205/4|143.0.68.205/4|143.0.68.205/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
149.4.64.12/9|149.4.64.12/9|149.4.64.12/9|||OEW-VPLS|true||9|
143.0.68.194/1|143.0.68.194/1|143.0.68.194/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.68.242/0|143.0.68.242/0|143.0.68.242/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.96/2|143.0.68.96/2|143.0.68.96/2|||OEW-VPLS|true||2|
149.4.28.1/0|149.4.28.1/0|149.4.28.1/0|||OEW-VPLS|true||0|
12.123.80.76/0|12.123.80.76/0|12.123.80.76/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.40.35/3|10.0.40.35/3|10.0.40.35/3|||OEW-VPLS|true||3|
149.4.64.5/3|149.4.64.5/3|149.4.64.5/3|||OEW-VPLS|true||3|
143.0.68.170/0|143.0.68.170/0|143.0.68.170/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.99/2|12.123.80.99/2|12.123.80.99/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
143.0.68.80/3|143.0.68.80/3|143.0.68.80/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
12.123.80.67/2|12.123.80.67/2|12.123.80.67/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.80.84.26/5|12.80.84.26/5|12.80.84.26/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
143.0.24.168/5|143.0.24.168/5|143.0.24.168/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
10.144.0.116/4|10.144.0.116/4|10.144.0.116/4|||OEW-VPLS|true||4|
148.0.131.175/1|148.0.131.175/1|148.0.131.175/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
10.0.8.122/4|10.0.8.122/4|10.0.8.122/4|||OEW-VPLS|true||4|
10.144.0.65/2|10.144.0.65/2|10.144.0.65/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
149.9.0.18/1|149.9.0.18/1|149.9.0.18/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.80.72.6/0|12.80.72.6/0|12.80.72.6/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.104/0|12.123.80.104/0|12.123.80.104/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.36.7/2|10.0.36.7/2|10.0.36.7/2|||OEW-VPLS|true||2|
12.80.72.49/0|12.80.72.49/0|12.80.72.49/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.0.53/4|12.82.0.53/4|12.82.0.53/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
10.0.36.75/11|10.0.36.75/11|10.0.36.75/11|||OEW-VPLS|true||11|
150.0.0.171/0|150.0.0.171/0|150.0.0.171/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.44/1|143.0.68.44/1|143.0.68.44/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
72.44.12.29/2|72.44.12.29/2|72.44.12.29/2|||OEW-VPLS|true||2|
149.0.3.244/3|149.0.3.244/3|149.0.3.244/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
10.0.36.17/1|10.0.36.17/1|10.0.36.17/1|||OEW-VPLS|true||1|
12.123.68.6/1|12.123.68.6/1|12.123.68.6/1|||OEW-VPLS|true||1|
12.80.72.5/0|12.80.72.5/0|12.80.72.5/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.0.53/2|12.82.0.53/2|12.82.0.53/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.0.32.65/1|10.0.32.65/1|10.0.32.65/1|||OEW-VPLS|true||1|
10.0.32.64/3|10.0.32.64/3|10.0.32.64/3|||OEW-VPLS|true||3|
143.0.68.119/0|143.0.68.119/0|143.0.68.119/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
10.0.36.7/5|10.0.36.7/5|10.0.36.7/5|||OEW-VPLS|true||5|
10.0.40.32/2|10.0.40.32/2|10.0.40.32/2|||OEW-VPLS|true||2|
12.123.80.133/2|12.123.80.133/2|12.123.80.133/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.80.72.81/4|12.80.72.81/4|12.80.72.81/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
10.0.36.73/2|10.0.36.73/2|10.0.36.73/2|||OEW-VPLS|true||2|
10.0.40.40/1|10.0.40.40/1|10.0.40.40/1|||OEW-VPLS|true||1|
148.0.131.230/5|148.0.131.230/5|148.0.131.230/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
143.0.68.227/5|143.0.68.227/5|143.0.68.227/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.80.72.48/0|12.80.72.48/0|12.80.72.48/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.18/2|12.123.80.18/2|12.123.80.18/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.144.0.137/2|10.144.0.137/2|10.144.0.137/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
150.0.0.64/3|150.0.0.64/3|150.0.0.64/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
10.0.36.6/9|10.0.36.6/9|10.0.36.6/9|||OEW-VPLS|true||9|
149.4.64.2/3|149.4.64.2/3|149.4.64.2/3|||OEW-VPLS|true||3|
12.80.72.52/0|12.80.72.52/0|12.80.72.52/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.80.72.18/3|12.80.72.18/3|12.80.72.18/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
8.8.0.157/1|8.8.0.157/1|8.8.0.157/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.68.179/0|143.0.68.179/0|143.0.68.179/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.24.195/2|143.0.24.195/2|143.0.24.195/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
8.8.0.191/1|8.8.0.191/1|8.8.0.191/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
10.0.38.134/3|10.0.38.134/3|10.0.38.134/3|||OEW-VPLS|true||3|
12.80.0.209/4|12.80.0.209/4|12.80.0.209/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
149.9.0.128/0|149.9.0.128/0|149.9.0.128/0|||OEW-VPLS|true||0|
10.0.40.4/0|10.0.40.4/0|10.0.40.4/0|||OEW-VPLS|true||0|
12.123.68.1/0|12.123.68.1/0|12.123.68.1/0|||OEW-VPLS|true||0|
10.0.40.35/6|10.0.40.35/6|10.0.40.35/6|||OEW-VPLS|true||6|
143.0.68.181/0|143.0.68.181/0|143.0.68.181/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.0.56/4|12.82.0.56/4|12.82.0.56/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
10.144.0.138/1|10.144.0.138/1|10.144.0.138/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
149.4.64.4/0|149.4.64.4/0|149.4.64.4/0|||OEW-VPLS|true||0|
143.0.24.188/2|143.0.24.188/2|143.0.24.188/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.204.76.1/4|10.204.76.1/4|10.204.76.1/4|||OEW-VPLS|true||4|
10.0.36.5/1|10.0.36.5/1|10.0.36.5/1|||OEW-VPLS|true||1|
12.80.0.210/1|12.80.0.210/1|12.80.0.210/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.24.93/1|143.0.24.93/1|143.0.24.93/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
149.4.64.1/5|149.4.64.1/5|149.4.64.1/5|||OEW-VPLS|true||5|
12.80.0.208/0|12.80.0.208/0|12.80.0.208/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
150.0.0.59/1|150.0.0.59/1|150.0.0.59/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.24.42/0|143.0.24.42/0|143.0.24.42/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.40.40/2|10.0.40.40/2|10.0.40.40/2|||OEW-VPLS|true||2|
10.0.36.73/7|10.0.36.73/7|10.0.36.73/7|||OEW-VPLS|true||7|
12.80.68.141/0|12.80.68.141/0|12.80.68.141/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.169/0|12.123.80.169/0|12.123.80.169/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.254/1|143.0.68.254/1|143.0.68.254/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.38.72/0|10.0.38.72/0|10.0.38.72/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.46/5|12.123.80.46/5|12.123.80.46/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
143.0.68.5/1|143.0.68.5/1|143.0.68.5/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
148.0.131.158/0|148.0.131.158/0|148.0.131.158/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
149.0.3.216/1|149.0.3.216/1|149.0.3.216/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.24.145/11|143.0.24.145/11|143.0.24.145/11|ETHERNET-NFO|IPAG|IPAG|true|B|11|DPC11
149.0.3.156/0|149.0.3.156/0|149.0.3.156/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.239/2|143.0.68.239/2|143.0.68.239/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
150.0.0.185/0|150.0.0.185/0|150.0.0.185/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
148.0.131.177/0|148.0.131.177/0|148.0.131.177/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.36.76/3|10.0.36.76/3|10.0.36.76/3|||OEW-VPLS|true||3|
143.0.68.118/2|143.0.68.118/2|143.0.68.118/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
148.0.131.182/0|148.0.131.182/0|148.0.131.182/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.68.170/2|143.0.68.170/2|143.0.68.170/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
143.0.24.92/0|143.0.24.92/0|143.0.24.92/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.2.0.1/1|143.2.0.1/1|143.2.0.1/1|||OEW-VPLS|true||1|
149.4.64.11/11|149.4.64.11/11|149.4.64.11/11|||OEW-VPLS|true||11|
150.0.0.150/1|150.0.0.150/1|150.0.0.150/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.80.68.136/0|12.80.68.136/0|12.80.68.136/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.24.237/5|143.0.24.237/5|143.0.24.237/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
8.8.0.237/0|8.8.0.237/0|8.8.0.237/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.5/3|12.123.80.5/3|12.123.80.5/3|||OEW-VPLS|true||3|
10.0.36.24/0|10.0.36.24/0|10.0.36.24/0|||OEW-VPLS|true||0|
10.0.36.79/1|10.0.36.79/1|10.0.36.79/1|||OEW-VPLS|true||1|
8.8.0.169/4|8.8.0.169/4|8.8.0.169/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
143.1.140.2/11|143.1.140.2/11|143.1.140.2/11|||OEW-VPLS|true||11|
12.123.80.91/3|12.123.80.91/3|12.123.80.91/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
143.0.68.22/1|143.0.68.22/1|143.0.68.22/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.38.94/4|10.0.38.94/4|10.0.38.94/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.123.68.4/4|12.123.68.4/4|12.123.68.4/4|||OEW-VPLS|true||4|
149.4.64.1/4|149.4.64.1/4|149.4.64.1/4|||OEW-VPLS|true||4|
12.80.72.108/0|12.80.72.108/0|12.80.72.108/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
148.0.131.193/0|148.0.131.193/0|148.0.131.193/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.80.0.211/9|12.80.0.211/9|12.80.0.211/9|ETHERNET-NFO|IPAG|IPAG|true|B|9|DPC9
10.0.32.65/0|10.0.32.65/0|10.0.32.65/0|||OEW-VPLS|true||0|
149.0.3.206/1|149.0.3.206/1|149.0.3.206/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.24.71/0|143.0.24.71/0|143.0.24.71/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
150.0.0.138/5|150.0.0.138/5|150.0.0.138/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
143.0.24.162/6|143.0.24.162/6|143.0.24.162/6|ETHERNET-NFO|IPAG|IPAG|true|B|2|SCB2/6
12.122.72.114/0|12.122.72.114/0|12.122.72.114/0|||OEW-VPLS|true||0|
10.144.0.113/0|10.144.0.113/0|10.144.0.113/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.80.72.121/5|12.80.72.121/5|12.80.72.121/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
149.8.0.20/3|149.8.0.20/3|149.8.0.20/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
14.195.0.50/10|14.195.0.50/10|14.195.0.50/10|||OEW-VPLS|true||10|
72.44.12.28/5|72.44.12.28/5|72.44.12.28/5|||OEW-VPLS|true||5|
12.80.72.42/0|12.80.72.42/0|12.80.72.42/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.36.21/0|10.0.36.21/0|10.0.36.21/0|||OEW-VPLS|true||0|
143.2.0.1/3|143.2.0.1/3|143.2.0.1/3|||OEW-VPLS|true||3|
12.80.72.64/0|12.80.72.64/0|12.80.72.64/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
149.9.0.128/8|149.9.0.128/8|149.9.0.128/8|||OEW-VPLS|true||8|
